w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15
1.758395299999999907e+03,1.154028999999999996e+03,5.575901000000000067e+02,1.713875800000000027e+03,1.188022200000000112e+03,5.526246999999999616e+02,3.063390300000000025e+03,3.857146799999999985e+03,9.917707000000000335e+02,9.540685999999999467e+02,5.467732999999999493e+02,5.737776999999999816e+02,1.131094599999999900e+03,1.119987200000000030e+03,8.013758000000000266e+02,8.076892000000000280e+02
1.772980600000000095e+03,1.189596099999999979e+03,5.444591000000000349e+02,1.726435500000000047e+03,1.223120599999999968e+03,5.419171000000000049e+02,3.028412600000000111e+03,3.966096399999999903e+03,9.796983000000000175e+02,9.430771999999999480e+02,5.412903999999999769e+02,5.673467000000000553e+02,1.148471500000000106e+03,1.135262799999999970e+03,8.385756000000000085e+02,8.467865000000000464e+02
1.786156600000000026e+03,1.223047000000000025e+03,5.342060000000000173e+02,1.738766000000000076e+03,1.262003600000000006e+03,5.302027000000000498e+02,2.991744000000000142e+03,4.078637900000000172e+03,9.672084999999999582e+02,9.317096000000000231e+02,5.346248000000000502e+02,5.612010999999999967e+02,1.166863700000000108e+03,1.150029299999999921e+03,8.757125999999999522e+02,8.890322999999999638e+02
1.800173199999999952e+03,1.261540600000000040e+03,5.215347000000000435e+02,1.752201999999999998e+03,1.299713400000000092e+03,5.191832000000000562e+02,2.950826599999999871e+03,4.199520499999999629e+03,9.531508000000000038e+02,9.194865999999999531e+02,5.280981000000000449e+02,5.530910999999999831e+02,1.185888400000000047e+03,1.168596299999999928e+03,9.171112000000000535e+02,9.309246000000000549e+02
1.816178799999999910e+03,1.302717799999999897e+03,5.115323000000000206e+02,1.766675799999999981e+03,1.340236900000000105e+03,5.065067999999999984e+02,2.900792600000000220e+03,4.339055800000000090e+03,9.384506999999999834e+02,9.024711999999999534e+02,5.188022999999999456e+02,5.440683999999999969e+02,1.208814000000000078e+03,1.191259299999999939e+03,9.653618999999999915e+02,9.766205999999999676e+02
1.820945200000000114e+03,1.346523300000000063e+03,5.012255000000000109e+02,1.779873900000000049e+03,1.380169699999999921e+03,4.961691000000000145e+02,2.861021000000000186e+03,4.459885699999999815e+03,9.247566000000000486e+02,8.897857999999999947e+02,5.119735000000000014e+02,5.375050999999999704e+02,1.221905500000000075e+03,1.211033100000000104e+03,1.011058400000000006e+03,1.018888699999999972e+03
1.832385899999999992e+03,1.388404700000000048e+03,4.909594999999999914e+02,1.792285900000000083e+03,1.423006599999999935e+03,4.850457999999999856e+02,2.820499099999999999e+03,4.587589299999999639e+03,9.103923999999999523e+02,8.779844000000000506e+02,5.061429999999999723e+02,5.289792999999999665e+02,1.240501999999999953e+03,1.229046499999999924e+03,1.055712700000000041e+03,1.065328099999999949e+03
1.848924800000000005e+03,1.430564699999999903e+03,4.778847000000000094e+02,1.800686200000000099e+03,1.471603299999999990e+03,4.746177999999999884e+02,2.775380900000000111e+03,4.724900599999999940e+03,8.972241999999999962e+02,8.628647999999999456e+02,4.970971000000000117e+02,5.211947999999999865e+02,1.263632399999999961e+03,1.245285000000000082e+03,1.100420499999999947e+03,1.118562699999999950e+03
1.857811200000000099e+03,1.479595199999999977e+03,4.681942999999999984e+02,1.817307199999999966e+03,1.516214699999999993e+03,4.637044999999999959e+02,2.726233700000000226e+03,4.872593399999999747e+03,8.813843000000000529e+02,8.469770999999999503e+02,4.888736000000000104e+02,5.119986999999999853e+02,1.281415600000000040e+03,1.271686799999999948e+03,1.154927200000000084e+03,1.167563799999999901e+03
1.870916099999999915e+03,1.524779999999999973e+03,4.580643000000000029e+02,1.822911399999999958e+03,1.564674299999999903e+03,4.559035000000000082e+02,2.682262900000000172e+03,5.010986700000000383e+03,8.681421000000000276e+02,8.318187000000000353e+02,4.802112999999999943e+02,5.050908000000000015e+02,1.302834299999999985e+03,1.287696699999999964e+03,1.203572699999999941e+03,1.219883000000000038e+03
1.881311200000000099e+03,1.575038700000000063e+03,4.485928000000000111e+02,1.835630000000000109e+03,1.611418899999999894e+03,4.469121999999999844e+02,2.640766700000000128e+03,5.154137099999999919e+03,8.552654999999999745e+02,8.184437000000000353e+02,4.721519999999999868e+02,4.979055000000000177e+02,1.320946099999999888e+03,1.308330799999999954e+03,1.257579099999999926e+03,1.270281099999999924e+03
1.888009000000000015e+03,1.621988399999999956e+03,4.417588999999999828e+02,1.842857899999999972e+03,1.661270700000000033e+03,4.393206000000000131e+02,2.596021000000000186e+03,5.295184500000000298e+03,8.394333000000000311e+02,8.056517000000000053e+02,4.652796999999999912e+02,4.886562999999999874e+02,1.340152199999999993e+03,1.324817900000000009e+03,1.307891100000000051e+03,1.325323300000000017e+03
1.656488200000000006e+03,9.511108000000000402e+02,6.688538999999999533e+02,1.658297499999999900e+03,9.648804000000000087e+02,6.548630000000000564e+02,3.387264400000000023e+03,3.163229400000000169e+03,1.070280600000000049e+03,1.051113399999999956e+03,6.274116999999999962e+02,6.414587000000000216e+02,1.009262600000000020e+03,1.026349099999999908e+03,5.704980000000000473e+02,5.601196999999999662e+02
1.672573499999999967e+03,9.717380000000000564e+02,6.535209999999999582e+02,1.670827399999999898e+03,9.865778999999999996e+02,6.398218000000000529e+02,3.368456299999999828e+03,3.222603300000000218e+03,1.064778000000000020e+03,1.043981999999999971e+03,6.237279999999999518e+02,6.389682999999999993e+02,1.018620000000000005e+03,1.033915500000000065e+03,5.917065000000000055e+02,5.813613000000000284e+02
1.683067600000000084e+03,9.980578000000000429e+02,6.382412000000000489e+02,1.683041199999999890e+03,1.007935799999999972e+03,6.260084000000000515e+02,3.347350600000000213e+03,3.285001400000000103e+03,1.058288099999999986e+03,1.036377500000000055e+03,6.195021000000000413e+02,6.361829000000000178e+02,1.026356800000000021e+03,1.042154099999999971e+03,6.162196000000000140e+02,6.032708999999999833e+02
1.701955799999999954e+03,1.020429899999999975e+03,6.233903999999999996e+02,1.691181800000000067e+03,1.037673399999999901e+03,6.117123000000000275e+02,3.325681599999999889e+03,3.356661999999999807e+03,1.051392299999999977e+03,1.028391399999999976e+03,6.157324999999999591e+02,6.331653999999999769e+02,1.040905799999999999e+03,1.047821699999999964e+03,6.387454999999999927e+02,6.321889999999999645e+02
1.719879699999999957e+03,1.047970800000000054e+03,6.057245000000000346e+02,1.707225599999999986e+03,1.065685199999999895e+03,5.976309999999999718e+02,3.296746000000000095e+03,3.443370800000000145e+03,1.041486900000000105e+03,1.019689399999999978e+03,6.107101999999999862e+02,6.278595000000000255e+02,1.055555499999999938e+03,1.061372000000000071e+03,6.668224000000000160e+02,6.626209000000000060e+02
1.735409400000000005e+03,1.078471399999999903e+03,5.913640000000000327e+02,1.721634900000000016e+03,1.093562599999999975e+03,5.841778000000000475e+02,3.267946199999999862e+03,3.532673899999999776e+03,1.031144099999999980e+03,1.010870499999999993e+03,6.065480999999999767e+02,6.223835000000000264e+02,1.071113299999999981e+03,1.073429799999999886e+03,6.974393000000000029e+02,6.936915000000000191e+02
1.755332300000000032e+03,1.103659900000000107e+03,5.755172999999999774e+02,1.729853699999999890e+03,1.128422700000000077e+03,5.716051999999999680e+02,3.240049300000000130e+03,3.620341800000000148e+03,1.024072200000000066e+03,1.000023699999999963e+03,6.001639000000000124e+02,6.187894999999999754e+02,1.087316900000000032e+03,1.083104299999999967e+03,7.239565000000000055e+02,7.289641000000000304e+02
1.774126899999999978e+03,1.132906600000000026e+03,5.612587999999999511e+02,1.737986300000000028e+03,1.165123100000000022e+03,5.584917000000000371e+02,3.200066800000000057e+03,3.725826599999999871e+03,1.012367100000000050e+03,9.857754999999999654e+02,5.907595999999999776e+02,6.141645999999999503e+02,1.109736000000000104e+03,1.095001600000000053e+03,7.564296000000000504e+02,7.676594000000000051e+02
1.781209800000000087e+03,1.166483899999999949e+03,5.510217999999999847e+02,1.748423500000000104e+03,1.197303300000000036e+03,5.457722999999999729e+02,3.164210999999999785e+03,3.822003600000000006e+03,1.000492399999999975e+03,9.741905000000000427e+02,5.846674000000000433e+02,6.078606999999999516e+02,1.121377700000000004e+03,1.110299400000000105e+03,7.931779999999999973e+02,8.001485000000000127e+02
1.794750099999999975e+03,1.201624900000000025e+03,5.381684000000000196e+02,1.761326600000000099e+03,1.232581799999999930e+03,5.352465999999999440e+02,3.129225899999999911e+03,3.930472499999999854e+03,9.887599000000000160e+02,9.634786000000000286e+02,5.786366000000000440e+02,6.013508000000000493e+02,1.138076800000000048e+03,1.126399499999999989e+03,8.300701000000000249e+02,8.389261000000000195e+02
1.811341499999999996e+03,1.233874399999999923e+03,5.265312999999999874e+02,1.770600699999999961e+03,1.272518399999999929e+03,5.237631000000000085e+02,3.093818900000000212e+03,4.040810500000000047e+03,9.769369000000000369e+02,9.526126000000000431e+02,5.721756000000000313e+02,5.950937999999999874e+02,1.159036900000000060e+03,1.137999499999999898e+03,8.645978000000000065e+02,8.821762999999999693e+02
1.823639200000000073e+03,1.274084800000000087e+03,5.140353000000000065e+02,1.787429699999999912e+03,1.308615600000000086e+03,5.121316000000000486e+02,3.051619299999999839e+03,4.164316899999999805e+03,9.627727999999999611e+02,9.402078000000000202e+02,5.654524000000000115e+02,5.861862999999999602e+02,1.176605099999999993e+03,1.159607299999999896e+03,9.079289999999999736e+02,9.231755000000000564e+02
1.839501800000000003e+03,1.313286900000000060e+03,5.039674999999999727e+02,1.798193400000000111e+03,1.350904899999999998e+03,4.996646000000000072e+02,3.001755900000000111e+03,4.299763200000000325e+03,9.485641000000000531e+02,9.228724999999999454e+02,5.558896999999999480e+02,5.774296000000000504e+02,1.199924999999999955e+03,1.179856099999999969e+03,9.533773999999999660e+02,9.696046999999999798e+02
1.842650799999999890e+03,1.359024300000000039e+03,4.934254000000000246e+02,1.813195400000000063e+03,1.388872800000000097e+03,4.882257000000000176e+02,2.958802400000000034e+03,4.422591999999999643e+03,9.341993999999999687e+02,9.095615000000000236e+02,5.489650000000000318e+02,5.690765000000000100e+02,1.211821200000000090e+03,1.201958900000000085e+03,1.001114900000000034e+03,1.010697000000000003e+03
1.855294100000000071e+03,1.400620300000000043e+03,4.832352000000000203e+02,1.825014599999999973e+03,1.430468399999999974e+03,4.779440999999999917e+02,2.916688599999999951e+03,4.551888100000000122e+03,9.204193000000000211e+02,8.967472999999999956e+02,5.417694000000000187e+02,5.607526000000000295e+02,1.231460299999999961e+03,1.220295000000000073e+03,1.046500600000000077e+03,1.056632200000000012e+03
1.872625600000000077e+03,1.440781099999999924e+03,4.709035999999999831e+02,1.831102799999999888e+03,1.478891900000000078e+03,4.682887000000000057e+02,2.873342500000000200e+03,4.685251199999999699e+03,9.083350000000000364e+02,8.820783999999999878e+02,5.325436999999999443e+02,5.533854000000000042e+02,1.254629799999999932e+03,1.234514899999999898e+03,1.089801799999999957e+03,1.109304699999999912e+03
1.880089300000000094e+03,1.490072699999999941e+03,4.606392999999999915e+02,1.849449000000000069e+03,1.521596900000000005e+03,4.582740999999999758e+02,2.823935100000000148e+03,4.832186200000000099e+03,8.916744999999999663e+02,8.679489999999999554e+02,5.238988000000000511e+02,5.434127999999999474e+02,1.271791400000000067e+03,1.261720299999999952e+03,1.144436599999999999e+03,1.157237900000000081e+03
1.890706699999999955e+03,1.534881200000000035e+03,4.518059000000000083e+02,1.855223799999999983e+03,1.568961199999999963e+03,4.502857999999999947e+02,2.776385900000000220e+03,4.971478699999999662e+03,8.758923999999999523e+02,8.534906999999999471e+02,5.152700999999999567e+02,5.347327000000000226e+02,1.293871599999999944e+03,1.277552100000000110e+03,1.193359699999999975e+03,1.209695300000000088e+03
1.900347899999999981e+03,1.583663299999999936e+03,4.421992999999999938e+02,1.866028000000000020e+03,1.614788099999999986e+03,4.428512999999999806e+02,2.729998999999999796e+03,5.115878899999999703e+03,8.627364999999999782e+02,8.378852000000000544e+02,5.054048000000000229e+02,5.269724999999999682e+02,1.311931000000000040e+03,1.299623900000000049e+03,1.247138200000000097e+03,1.260185799999999972e+03
1.909105299999999943e+03,1.630181199999999990e+03,4.341750000000000114e+02,1.875216799999999921e+03,1.665640200000000050e+03,4.343258000000000152e+02,2.685933300000000145e+03,5.258711000000000240e+03,8.475453999999999724e+02,8.256644000000000005e+02,4.977647000000000048e+02,5.179587999999999965e+02,1.331927100000000110e+03,1.316902000000000044e+03,1.297224300000000085e+03,1.315657600000000002e+03
1.678747100000000046e+03,9.649145999999999503e+02,6.644121999999999844e+02,1.687086499999999887e+03,9.763060000000000400e+02,6.521032999999999902e+02,3.493302299999999832e+03,3.126267400000000180e+03,1.079130300000000034e+03,1.070731700000000046e+03,6.684661999999999580e+02,6.779741000000000213e+02,9.991532999999999447e+02,1.013390599999999949e+03,5.623241000000000440e+02,5.543994000000000142e+02
1.696198900000000094e+03,9.843450000000000273e+02,6.500660000000000309e+02,1.697686099999999897e+03,9.985090000000000146e+02,6.365566999999999780e+02,3.472788599999999860e+03,3.186573100000000068e+03,1.075190200000000004e+03,1.061502400000000080e+03,6.630099000000000160e+02,6.760860999999999876e+02,1.009302900000000022e+03,1.020817400000000021e+03,5.841068999999999960e+02,5.753459000000000287e+02
1.703627600000000029e+03,1.011719900000000052e+03,6.347161999999999580e+02,1.707453099999999949e+03,1.020343299999999999e+03,6.236770000000000209e+02,3.448986199999999826e+03,3.248550900000000183e+03,1.068427200000000084e+03,1.052262300000000096e+03,6.584681000000000495e+02,6.728286000000000513e+02,1.015170200000000023e+03,1.030232199999999921e+03,6.089981999999999971e+02,5.971503000000000156e+02
1.724151900000000069e+03,1.034269000000000005e+03,6.195189000000000306e+02,1.715033899999999903e+03,1.049907300000000077e+03,6.089210000000000491e+02,3.424634599999999864e+03,3.323167399999999816e+03,1.061053900000000112e+03,1.043412199999999984e+03,6.542716000000000349e+02,6.688968999999999596e+02,1.032051099999999906e+03,1.035611699999999928e+03,6.315632000000000517e+02,6.269414000000000442e+02
1.742018900000000031e+03,1.061171599999999899e+03,6.022500000000000000e+02,1.732632299999999987e+03,1.077163900000000012e+03,5.944158999999999651e+02,3.397823300000000017e+03,3.407829299999999876e+03,1.051025799999999890e+03,1.036576299999999947e+03,6.496679000000000315e+02,6.635533000000000357e+02,1.046781099999999924e+03,1.048648200000000088e+03,6.589656999999999698e+02,6.564343000000000075e+02
1.758814599999999928e+03,1.090860400000000027e+03,5.880641000000000531e+02,1.746383399999999938e+03,1.105909400000000005e+03,5.797983000000000402e+02,3.368871700000000146e+03,3.496958500000000186e+03,1.041982099999999946e+03,1.026783799999999928e+03,6.444426999999999452e+02,6.586630999999999858e+02,1.062586600000000089e+03,1.060790299999999888e+03,6.897277000000000271e+02,6.868538999999999533e+02
1.778844700000000103e+03,1.117704300000000103e+03,5.714461999999999762e+02,1.756384900000000016e+03,1.138994799999999941e+03,5.678921000000000276e+02,3.342325299999999970e+03,3.584941699999999855e+03,1.034986900000000105e+03,1.016946900000000028e+03,6.387199000000000524e+02,6.546716000000000122e+02,1.078945600000000013e+03,1.071025799999999890e+03,7.163428000000000111e+02,7.216275000000000546e+02
1.794706300000000056e+03,1.148230199999999968e+03,5.576819000000000415e+02,1.765323900000000094e+03,1.173876400000000103e+03,5.547179999999999609e+02,3.302162100000000009e+03,3.688374600000000100e+03,1.022829100000000039e+03,1.003461900000000014e+03,6.304302000000000135e+02,6.484409000000000560e+02,1.099068099999999959e+03,1.083897500000000036e+03,7.492910000000000537e+02,7.591180000000000518e+02
1.800755100000000084e+03,1.181722600000000057e+03,5.470915999999999713e+02,1.773955400000000054e+03,1.205406099999999924e+03,5.432652000000000498e+02,3.266510099999999966e+03,3.781685899999999947e+03,1.011017299999999977e+03,9.919216000000000122e+02,6.247391000000000076e+02,6.418320999999999685e+02,1.110566700000000083e+03,1.098086199999999963e+03,7.842462000000000444e+02,7.917867999999999711e+02
1.812616800000000012e+03,1.218825700000000097e+03,5.325359999999999445e+02,1.789877400000000080e+03,1.239563799999999901e+03,5.325660000000000309e+02,3.229826700000000073e+03,3.892159000000000106e+03,9.972476000000000340e+02,9.825499999999999545e+02,6.195820999999999685e+02,6.334470000000000027e+02,1.126198599999999942e+03,1.116718499999999949e+03,8.219501999999999953e+02,8.302916999999999916e+02
1.831608500000000049e+03,1.248652299999999968e+03,5.214442000000000235e+02,1.794784300000000030e+03,1.280909300000000030e+03,5.209160000000000537e+02,3.194867200000000139e+03,3.999447400000000016e+03,9.870752999999999702e+02,9.705968000000000302e+02,6.115410000000000537e+02,6.286540999999999713e+02,1.148746399999999994e+03,1.125247599999999920e+03,8.553423000000000229e+02,8.731110999999999649e+02
1.844172900000000027e+03,1.288090099999999893e+03,5.102975000000000136e+02,1.810870799999999917e+03,1.316586499999999887e+03,5.086519999999999868e+02,3.152755500000000211e+03,4.121914300000000367e+03,9.733746999999999616e+02,9.580733999999999924e+02,6.048288000000000011e+02,6.194786000000000286e+02,1.167482799999999997e+03,1.145923999999999978e+03,8.978741999999999734e+02,9.136332999999999629e+02
1.858987499999999955e+03,1.326963400000000092e+03,4.993976000000000113e+02,1.821448599999999942e+03,1.357116500000000087e+03,4.979282999999999788e+02,3.102330899999999929e+03,4.255511000000000422e+03,9.594102000000000317e+02,9.410860000000000127e+02,5.940892000000000053e+02,6.107454999999999927e+02,1.189236699999999928e+03,1.166851599999999962e+03,9.436123999999999796e+02,9.588102999999999838e+02
1.862481800000000021e+03,1.371709000000000060e+03,4.893140999999999963e+02,1.835773400000000038e+03,1.395193999999999960e+03,4.865935999999999808e+02,3.056805899999999838e+03,4.380260000000000218e+03,9.450339000000000169e+02,9.265811999999999671e+02,5.862686999999999671e+02,6.019221000000000004e+02,1.202157699999999977e+03,1.189634399999999914e+03,9.910445999999999458e+02,1.000423300000000040e+03
1.876075399999999945e+03,1.410684299999999894e+03,4.790160000000000196e+02,1.847969000000000051e+03,1.436651000000000067e+03,4.767502999999999815e+02,3.014739099999999780e+03,4.508406899999999951e+03,9.300290999999999713e+02,9.156864000000000487e+02,5.793338999999999714e+02,5.926897000000000162e+02,1.223410800000000108e+03,1.206986400000000003e+03,1.034001899999999978e+03,1.047007800000000088e+03
1.890000199999999950e+03,1.451584100000000035e+03,4.672595999999999776e+02,1.855574399999999969e+03,1.482691900000000032e+03,4.672289000000000101e+02,2.971714300000000094e+03,4.638624799999999595e+03,9.174711999999999534e+02,9.022607000000000426e+02,5.706291999999999689e+02,5.843532000000000153e+02,1.244377600000000029e+03,1.222186400000000049e+03,1.077365900000000011e+03,1.097694899999999961e+03
1.896537000000000035e+03,1.500860899999999901e+03,4.576195000000000164e+02,1.872380900000000111e+03,1.524012400000000071e+03,4.566648999999999887e+02,2.922795300000000225e+03,4.781280300000000352e+03,9.016096000000000004e+02,8.879356999999999971e+02,5.620498000000000047e+02,5.742001999999999953e+02,1.260720600000000104e+03,1.248298700000000053e+03,1.131637400000000071e+03,1.143623599999999897e+03
1.908234300000000076e+03,1.545509700000000066e+03,4.487443999999999846e+02,1.880372599999999920e+03,1.571805900000000065e+03,4.474361999999999853e+02,2.873708900000000085e+03,4.924394199999999728e+03,8.856880999999999631e+02,8.736209999999999809e+02,5.535213999999999714e+02,5.638784000000000560e+02,1.283846800000000030e+03,1.265534000000000106e+03,1.180432099999999991e+03,1.197581300000000056e+03
1.917208399999999983e+03,1.593843200000000024e+03,4.392760000000000105e+02,1.889903399999999920e+03,1.617641599999999926e+03,4.401542999999999779e+02,2.823112799999999879e+03,5.070914099999999962e+03,8.720968000000000302e+02,8.562028999999999996e+02,5.416530999999999949e+02,5.561599999999999682e+02,1.302184600000000046e+03,1.288574599999999919e+03,1.235393100000000004e+03,1.247761799999999994e+03
1.926337299999999914e+03,1.640653800000000047e+03,4.307697000000000003e+02,1.896846900000000005e+03,1.667292999999999893e+03,4.323516000000000190e+02,2.776799700000000030e+03,5.213452599999999620e+03,8.577617999999999938e+02,8.422101000000000113e+02,5.327504000000000133e+02,5.470774000000000115e+02,1.321757700000000114e+03,1.306538299999999936e+03,1.286490900000000011e+03,1.301665700000000015e+03
1.699586099999999988e+03,9.818610999999999649e+02,6.600307000000000244e+02,1.719730600000000095e+03,9.907576999999999998e+02,6.472951000000000477e+02,3.613755799999999908e+03,3.081505500000000211e+03,1.093145099999999957e+03,1.094187400000000025e+03,7.115054000000000087e+02,7.179179000000000315e+02,9.820313999999999623e+02,1.001944899999999961e+03,5.557960000000000491e+02,5.447332000000000107e+02
1.716399599999999964e+03,1.001370900000000006e+03,6.461221000000000458e+02,1.730154099999999971e+03,1.013047800000000052e+03,6.317074999999999818e+02,3.594579600000000028e+03,3.140222400000000107e+03,1.089008399999999938e+03,1.085769700000000057e+03,7.069547000000000025e+02,7.158468000000000302e+02,9.916823000000000548e+02,1.009127299999999991e+03,5.772472000000000207e+02,5.651656000000000404e+02
1.724985400000000027e+03,1.027349999999999909e+03,6.307172000000000480e+02,1.741484600000000000e+03,1.033741800000000012e+03,6.191118000000000166e+02,3.569417199999999866e+03,3.203973599999999806e+03,1.082828800000000001e+03,1.075830999999999904e+03,7.014189000000000078e+02,7.123384999999999536e+02,9.977943999999999960e+02,1.020244199999999978e+03,6.020104999999999791e+02,5.869244999999999663e+02
1.747576000000000022e+03,1.049816399999999931e+03,6.148804000000000087e+02,1.745429100000000062e+03,1.063517200000000003e+03,6.051363000000000056e+02,3.542330300000000079e+03,3.280025099999999838e+03,1.075413700000000063e+03,1.065538299999999936e+03,6.959710999999999785e+02,7.084071999999999889e+02,1.018012500000000045e+03,1.023352099999999950e+03,6.238754999999999882e+02,6.177849999999999682e+02
1.763977699999999913e+03,1.075746300000000019e+03,5.982413999999999987e+02,1.762428699999999935e+03,1.089543100000000095e+03,5.918962999999999965e+02,3.511632300000000214e+03,3.366201199999999972e+03,1.064923500000000104e+03,1.057262300000000096e+03,6.904178000000000566e+02,7.020286999999999580e+02,1.032420399999999972e+03,1.037953700000000026e+03,6.512037000000000262e+02,6.476233999999999469e+02
1.780834700000000112e+03,1.104155999999999949e+03,5.849206000000000358e+02,1.775258900000000040e+03,1.116654399999999896e+03,5.781081000000000358e+02,3.482920300000000225e+03,3.453012400000000071e+03,1.056196699999999964e+03,1.048014799999999923e+03,6.856150000000000091e+02,6.960937999999999874e+02,1.048536399999999958e+03,1.049112800000000107e+03,6.805632000000000517e+02,6.777999999999999545e+02
1.800236900000000105e+03,1.129756100000000060e+03,5.688618000000000166e+02,1.784696599999999989e+03,1.149508299999999963e+03,5.656968000000000529e+02,3.454338400000000092e+03,3.540418099999999868e+03,1.048762199999999893e+03,1.038065599999999904e+03,6.783727000000000089e+02,6.921378999999999451e+02,1.065238399999999956e+03,1.059154999999999973e+03,7.074814999999999827e+02,7.115431999999999562e+02
1.815603000000000065e+03,1.160213299999999890e+03,5.552328999999999724e+02,1.792189000000000078e+03,1.184517299999999977e+03,5.518144999999999527e+02,3.411720299999999952e+03,3.643849700000000212e+03,1.036541400000000067e+03,1.023210699999999974e+03,6.692802000000000362e+02,6.856879999999999882e+02,1.085190900000000056e+03,1.072670499999999947e+03,7.410366999999999962e+02,7.479515999999999849e+02
1.820404700000000048e+03,1.195209700000000112e+03,5.440682000000000471e+02,1.803794200000000046e+03,1.215129300000000057e+03,5.397702000000000453e+02,3.374834499999999935e+03,3.739541799999999967e+03,1.024059400000000096e+03,1.011983399999999961e+03,6.632351999999999634e+02,6.785565000000000282e+02,1.095701099999999997e+03,1.089357299999999896e+03,7.776869000000000369e+02,7.797965000000000373e+02
1.830829600000000028e+03,1.230711099999999988e+03,5.312310999999999694e+02,1.817097199999999930e+03,1.247946899999999914e+03,5.296518999999999551e+02,3.337060399999999845e+03,3.846407400000000052e+03,1.010402399999999943e+03,1.002188800000000015e+03,6.573324000000000069e+02,6.701367999999999938e+02,1.111853900000000067e+03,1.105739800000000059e+03,8.141830999999999676e+02,8.176305999999999585e+02
1.848395299999999907e+03,1.260982700000000023e+03,5.197870000000000346e+02,1.823843800000000101e+03,1.288641000000000076e+03,5.171993999999999687e+02,3.301495699999999943e+03,3.953353500000000167e+03,1.001611300000000028e+03,9.893374000000000024e+02,6.484170000000000300e+02,6.651299999999999955e+02,1.131735500000000002e+03,1.117432900000000018e+03,8.484012000000000171e+02,8.587839000000000169e+02
1.862272799999999961e+03,1.300112900000000081e+03,5.077907999999999902e+02,1.838386799999999994e+03,1.323867600000000039e+03,5.051471000000000231e+02,3.259213900000000194e+03,4.074364099999999780e+03,9.880869000000000142e+02,9.771648000000000138e+02,6.416527999999999565e+02,6.553093999999999824e+02,1.151309899999999971e+03,1.136517499999999927e+03,8.901268999999999778e+02,8.994098000000000184e+02
1.878728900000000067e+03,1.338295699999999897e+03,4.971560999999999808e+02,1.848407899999999927e+03,1.362995499999999993e+03,4.946098000000000070e+02,3.208558799999999792e+03,4.207635100000000421e+03,9.742249000000000478e+02,9.604321999999999662e+02,6.316449000000000069e+02,6.452567999999999984e+02,1.175373900000000049e+03,1.156050300000000107e+03,9.339370000000000118e+02,9.452739000000000260e+02
1.881184099999999944e+03,1.381973099999999931e+03,4.873933000000000106e+02,1.861186799999999948e+03,1.401301300000000083e+03,4.831275999999999726e+02,3.162345299999999952e+03,4.329820899999999710e+03,9.598407999999999447e+02,9.457759999999999536e+02,6.234537000000000262e+02,6.362748000000000275e+02,1.187731700000000046e+03,1.178279700000000048e+03,9.805243000000000393e+02,9.862852000000000317e+02
1.895415299999999888e+03,1.419186099999999897e+03,4.769107000000000198e+02,1.871769999999999982e+03,1.444703899999999976e+03,4.731738000000000284e+02,3.119620399999999790e+03,4.457539399999999659e+03,9.463653000000000475e+02,9.330832000000000335e+02,6.143409000000000333e+02,6.288310000000000173e+02,1.208813900000000103e+03,1.195362599999999929e+03,1.022991999999999962e+03,1.033370899999999892e+03
1.911822300000000041e+03,1.458354800000000068e+03,4.651474999999999795e+02,1.877144700000000057e+03,1.492757499999999936e+03,4.631582999999999970e+02,3.075069899999999961e+03,4.589315200000000004e+03,9.338218000000000529e+02,9.187369999999999663e+02,6.048900999999999613e+02,6.206209999999999809e+02,1.232852100000000064e+03,1.209031999999999925e+03,1.064760600000000068e+03,1.085670499999999947e+03
1.917144099999999980e+03,1.508010700000000043e+03,4.559383000000000266e+02,1.896668899999999894e+03,1.531981999999999971e+03,4.517701000000000136e+02,3.025387700000000223e+03,4.732126400000000103e+03,9.178590000000000373e+02,9.047454000000000178e+02,5.963167999999999438e+02,6.094664999999999964e+02,1.248291400000000067e+03,1.236859200000000101e+03,1.119625900000000001e+03,1.130349899999999934e+03
1.928658599999999979e+03,1.553053900000000112e+03,4.466172000000000253e+02,1.905377199999999903e+03,1.577077299999999923e+03,4.434037000000000148e+02,2.978615600000000086e+03,4.871572299999999814e+03,9.041498000000000275e+02,8.904053000000000111e+02,5.870919000000000096e+02,5.999686000000000377e+02,1.268870599999999968e+03,1.255170299999999997e+03,1.169217399999999998e+03,1.181314000000000078e+03
1.936148599999999988e+03,1.600575199999999995e+03,4.381385999999999967e+02,1.913949100000000044e+03,1.620878099999999904e+03,4.357821000000000140e+02,2.926846599999999853e+03,5.014625100000000202e+03,8.896814000000000533e+02,8.734543999999999642e+02,5.759103999999999814e+02,5.908003999999999678e+02,1.287370300000000043e+03,1.276788999999999987e+03,1.222900300000000016e+03,1.230565499999999929e+03
1.943733699999999999e+03,1.647416699999999992e+03,4.300135999999999967e+02,1.921260700000000043e+03,1.670594800000000077e+03,4.285479000000000269e+02,2.882130700000000161e+03,5.155436700000000201e+03,8.753116999999999734e+02,8.605784999999999627e+02,5.678202999999999747e+02,5.814202000000000226e+02,1.305882599999999911e+03,1.294972999999999956e+03,1.273149400000000014e+03,1.284431700000000092e+03
