w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15
1.782871000000000095e+03,1.246819999999999936e+03,5.876970000000000027e+02,1.879044000000000096e+03,1.210069999999999936e+03,5.567949999999999591e+02,2.762661999999999807e+03,4.496635000000000218e+03,8.524230000000000018e+02,9.286409999999999627e+02,5.143490000000000464e+02,4.702490000000000236e+02,1.224173999999999978e+03,1.242071999999999889e+03,1.027442000000000007e+03,1.005947000000000003e+03
1.798598999999999933e+03,1.268960000000000036e+03,5.786430000000000291e+02,1.878652000000000044e+03,1.244385999999999967e+03,5.481649999999999636e+02,2.742599000000000160e+03,4.570805999999999585e+03,8.484510000000000218e+02,9.186520000000000437e+02,5.095659999999999741e+02,4.689300000000000068e+02,1.240323000000000093e+03,1.246805000000000064e+03,1.048862000000000080e+03,1.037816000000000031e+03
1.805087999999999965e+03,1.298067999999999984e+03,5.745950000000000273e+02,1.885885999999999967e+03,1.278340999999999894e+03,5.371090000000000373e+02,2.710722000000000207e+03,4.664364999999999782e+03,8.372300000000000182e+02,9.095929999999999609e+02,5.051190000000000282e+02,4.617799999999999727e+02,1.255010999999999967e+03,1.259403000000000020e+03,1.081391000000000076e+03,1.071559999999999945e+03
1.798065000000000055e+03,1.339622000000000071e+03,5.666059999999999945e+02,1.900119999999999891e+03,1.298859999999999900e+03,5.316870000000000118e+02,2.690119000000000142e+03,4.740841000000000349e+03,8.295059999999999718e+02,9.029009999999999536e+02,5.037909999999999968e+02,4.569209999999999923e+02,1.252170000000000073e+03,1.279057999999999993e+03,1.119826000000000022e+03,1.092787000000000035e+03
1.804041999999999916e+03,1.374663999999999987e+03,5.565629999999999882e+02,1.900398999999999887e+03,1.333271999999999935e+03,5.238010000000000446e+02,2.647485999999999876e+03,4.841255000000000109e+03,8.198949999999999818e+02,8.844379999999999882e+02,4.913629999999999995e+02,4.547900000000000205e+02,1.266266000000000076e+03,1.294217000000000098e+03,1.158744999999999891e+03,1.125027000000000044e+03
1.805990000000000009e+03,1.408567000000000007e+03,5.527830000000000155e+02,1.908579999999999927e+03,1.361942000000000007e+03,5.188500000000000227e+02,2.627731999999999971e+03,4.924979999999999563e+03,8.137939999999999827e+02,8.781480000000000246e+02,4.875559999999999832e+02,4.512339999999999804e+02,1.273076999999999998e+03,1.305768000000000029e+03,1.193913000000000011e+03,1.155221999999999980e+03
1.800953999999999951e+03,1.455156999999999925e+03,5.420810000000000173e+02,1.929021999999999935e+03,1.385074000000000069e+03,5.108620000000000232e+02,2.603398000000000138e+03,5.015752000000000407e+03,8.056770000000000209e+02,8.707210000000000036e+02,4.827359999999999900e+02,4.472640000000000100e+02,1.271463999999999942e+03,1.330775000000000091e+03,1.239315000000000055e+03,1.177198000000000093e+03
1.805662000000000035e+03,1.485458000000000084e+03,5.346079999999999472e+02,1.930401000000000067e+03,1.416461999999999989e+03,5.092149999999999750e+02,2.585840000000000146e+03,5.091966000000000349e+03,8.027740000000000009e+02,8.620480000000000018e+02,4.768149999999999977e+02,4.472029999999999745e+02,1.276588999999999942e+03,1.340321999999999889e+03,1.270549999999999955e+03,1.207505000000000109e+03
1.816718000000000075e+03,1.522164999999999964e+03,5.249149999999999636e+02,1.939451000000000022e+03,1.451540999999999940e+03,5.018980000000000246e+02,2.552961999999999989e+03,5.199725999999999658e+03,7.917100000000000364e+02,8.513239999999999554e+02,4.724619999999999891e+02,4.404660000000000082e+02,1.293914999999999964e+03,1.355567999999999984e+03,1.306711000000000013e+03,1.246531999999999925e+03
1.829201999999999998e+03,1.562547000000000025e+03,5.134109999999999445e+02,1.953542999999999893e+03,1.479201999999999998e+03,4.955760000000000218e+02,2.527920000000000073e+03,5.301560999999999694e+03,7.852039999999999509e+02,8.420620000000000118e+02,4.667200000000000273e+02,4.369340000000000259e+02,1.307036000000000058e+03,1.373895999999999958e+03,1.347200000000000045e+03,1.276429000000000087e+03
1.648425999999999931e+03,8.137509999999999764e+02,7.927649999999999864e+02,1.763528000000000020e+03,7.554950000000000045e+02,7.571150000000000091e+02,3.250954000000000178e+03,3.276126000000000204e+03,9.951630000000000109e+02,1.076157999999999902e+03,6.158400000000000318e+02,5.667930000000000064e+02,1.046465999999999894e+03,1.069273999999999887e+03,5.984729999999999563e+02,5.649130000000000109e+02
1.665474999999999909e+03,8.258269999999999982e+02,7.760449999999999591e+02,1.757140000000000100e+03,7.721190000000000282e+02,7.542839999999999918e+02,3.245599999999999909e+03,3.301289999999999964e+03,9.979260000000000446e+02,1.069144999999999982e+03,6.105349999999999682e+02,5.709940000000000282e+02,1.054008000000000038e+03,1.064848999999999933e+03,6.058780000000000427e+02,5.795549999999999500e+02
1.674878999999999905e+03,8.422390000000000327e+02,7.677459999999999809e+02,1.766772999999999911e+03,7.868750000000000000e+02,7.395320000000000391e+02,3.226844999999999800e+03,3.347199000000000069e+03,9.923060000000000400e+02,1.062805000000000064e+03,6.079299999999999500e+02,5.668039999999999736e+02,1.062506000000000085e+03,1.071999000000000024e+03,6.231219999999999573e+02,5.925720000000000027e+02
1.675205999999999904e+03,8.614719999999999800e+02,7.598569999999999709e+02,1.780213999999999942e+03,8.031490000000000009e+02,7.237150000000000318e+02,3.217527999999999793e+03,3.382085000000000036e+03,9.818469999999999800e+02,1.067786000000000058e+03,6.108970000000000482e+02,5.599980000000000473e+02,1.066940000000000055e+03,1.074417999999999893e+03,6.378509999999999991e+02,6.058759999999999764e+02
1.684430000000000064e+03,8.790090000000000146e+02,7.464690000000000509e+02,1.789628999999999905e+03,8.240529999999999973e+02,7.096870000000000118e+02,3.190891000000000076e+03,3.438385999999999967e+03,9.769980000000000473e+02,1.056332000000000107e+03,6.038899999999999864e+02,5.566710000000000491e+02,1.072445999999999913e+03,1.088828999999999951e+03,6.575739999999999554e+02,6.225370000000000346e+02
1.684032999999999902e+03,8.956000000000000227e+02,7.430209999999999582e+02,1.802784000000000106e+03,8.373419999999999845e+02,6.990710000000000264e+02,3.165789999999999964e+03,3.492061000000000149e+03,9.674919999999999618e+02,1.049092000000000098e+03,5.997259999999999991e+02,5.524800000000000182e+02,1.073529999999999973e+03,1.105503999999999905e+03,6.829059999999999491e+02,6.331209999999999809e+02
1.712928000000000111e+03,8.998260000000000218e+02,7.325579999999999927e+02,1.788580999999999904e+03,8.676480000000000246e+02,6.908110000000000355e+02,3.154661999999999807e+03,3.533690000000000055e+03,9.675289999999999964e+02,1.042080999999999904e+03,5.952830000000000155e+02,5.527690000000000055e+02,1.096987000000000080e+03,1.091701000000000022e+03,6.865130000000000337e+02,6.614890000000000327e+02
1.731530999999999949e+03,9.124710000000000036e+02,7.167730000000000246e+02,1.780057000000000016e+03,8.933569999999999709e+02,6.868690000000000282e+02,3.128286000000000058e+03,3.588771999999999935e+03,9.640700000000000500e+02,1.028920000000000073e+03,5.868410000000000082e+02,5.514550000000000409e+02,1.112155999999999949e+03,1.092882000000000062e+03,6.987079999999999700e+02,6.880259999999999536e+02
1.737938000000000102e+03,9.347300000000000182e+02,7.061109999999999900e+02,1.800486000000000104e+03,9.099969999999999573e+02,6.739990000000000236e+02,3.113719999999999800e+03,3.645541000000000167e+03,9.576630000000000109e+02,1.026683999999999969e+03,5.858220000000000027e+02,5.465510000000000446e+02,1.115391000000000076e+03,1.107463999999999942e+03,7.209030000000000200e+02,7.047830000000000155e+02
1.762707000000000107e+03,9.426140000000000327e+02,6.932039999999999509e+02,1.784056000000000040e+03,9.391829999999999927e+02,6.728920000000000528e+02,3.093786999999999807e+03,3.696869000000000142e+03,9.585489999999999782e+02,1.012923999999999978e+03,5.791939999999999600e+02,5.461200000000000045e+02,1.134180000000000064e+03,1.101766000000000076e+03,7.276019999999999754e+02,7.363210000000000264e+02
1.770527000000000044e+03,9.640629999999999882e+02,6.810019999999999527e+02,1.796696999999999889e+03,9.710950000000000273e+02,6.550489999999999782e+02,3.068797999999999774e+03,3.765635000000000218e+03,9.491739999999999782e+02,1.006139999999999986e+03,5.725969999999999800e+02,5.438869999999999436e+02,1.145733999999999924e+03,1.113641000000000076e+03,7.490869999999999891e+02,7.601730000000000018e+02
1.776151000000000067e+03,9.891319999999999482e+02,6.727210000000000036e+02,1.800316000000000031e+03,9.924700000000000273e+02,6.470159999999999627e+02,3.036476999999999862e+03,3.837329000000000178e+03,9.387509999999999764e+02,9.949220000000000255e+02,5.670309999999999491e+02,5.387730000000000246e+02,1.157415999999999940e+03,1.124558999999999969e+03,7.758060000000000400e+02,7.825480000000000018e+02
1.791047000000000025e+03,1.014450000000000045e+03,6.610940000000000509e+02,1.812596000000000004e+03,1.016856999999999971e+03,6.352010000000000218e+02,3.003793000000000120e+03,3.923452000000000226e+03,9.303200000000000500e+02,9.817670000000000528e+02,5.615190000000000055e+02,5.331870000000000118e+02,1.174584000000000060e+03,1.140471000000000004e+03,8.011680000000000064e+02,8.102290000000000418e+02
1.789439000000000078e+03,1.043955999999999904e+03,6.521399999999999864e+02,1.832181000000000040e+03,1.035095000000000027e+03,6.213819999999999482e+02,2.973711999999999989e+03,3.996481000000000222e+03,9.195090000000000146e+02,9.747129999999999654e+02,5.559329999999999927e+02,5.265570000000000164e+02,1.176853000000000065e+03,1.162784000000000106e+03,8.342400000000000091e+02,8.256040000000000418e+02
1.785625000000000000e+03,1.071909000000000106e+03,6.447409999999999854e+02,1.845028000000000020e+03,1.055115999999999985e+03,6.113279999999999745e+02,2.956427999999999884e+03,4.053318999999999960e+03,9.126849999999999454e+02,9.711989999999999554e+02,5.535389999999999873e+02,5.220049999999999955e+02,1.175421000000000049e+03,1.176106999999999971e+03,8.616299999999999955e+02,8.431609999999999445e+02
1.801383000000000038e+03,1.090321999999999889e+03,6.343759999999999764e+02,1.848847999999999956e+03,1.088412000000000035e+03,6.022920000000000300e+02,2.936239000000000033e+03,4.125394000000000233e+03,9.074479999999999791e+02,9.628300000000000409e+02,5.475009999999999764e+02,5.214600000000000364e+02,1.188647999999999911e+03,1.184021999999999935e+03,8.834840000000000373e+02,8.722400000000000091e+02
1.798574000000000069e+03,1.120009999999999991e+03,6.261760000000000446e+02,1.855614000000000033e+03,1.110476000000000113e+03,5.940040000000000191e+02,2.916597000000000207e+03,4.184256999999999607e+03,9.018110000000000355e+02,9.563490000000000464e+02,5.436340000000000146e+02,5.178029999999999973e+02,1.189542999999999893e+03,1.193442000000000007e+03,9.107720000000000482e+02,8.935000000000000000e+02
1.804553000000000111e+03,1.149122000000000071e+03,6.176409999999999627e+02,1.863550999999999931e+03,1.134580999999999904e+03,5.827709999999999582e+02,2.905141000000000076e+03,4.243078000000000429e+03,8.956509999999999536e+02,9.551710000000000491e+02,5.453029999999999973e+02,5.120159999999999627e+02,1.197128999999999905e+03,1.198300999999999931e+03,9.342329999999999472e+02,9.164149999999999636e+02
1.812364000000000033e+03,1.183512999999999920e+03,6.039479999999999791e+02,1.877681000000000040e+03,1.163694999999999936e+03,5.720660000000000309e+02,2.874228999999999814e+03,4.335037999999999556e+03,8.843139999999999645e+02,9.466960000000000264e+02,5.410610000000000355e+02,5.051580000000000155e+02,1.210213999999999942e+03,1.214896999999999935e+03,9.652359999999999900e+02,9.476910000000000309e+02
1.812252999999999929e+03,1.212309999999999945e+03,5.947949999999999591e+02,1.886102000000000089e+03,1.185059999999999945e+03,5.679859999999999900e+02,2.855724999999999909e+03,4.398780999999999949e+03,8.789550000000000409e+02,9.406810000000000400e+02,5.374270000000000209e+02,5.016619999999999777e+02,1.212001999999999953e+03,1.226526000000000067e+03,9.919740000000000464e+02,9.712789999999999964e+02
1.820976000000000113e+03,1.244219000000000051e+03,5.849529999999999745e+02,1.889922000000000025e+03,1.213553000000000111e+03,5.610910000000000082e+02,2.816831999999999880e+03,4.493881999999999607e+03,8.682569999999999482e+02,9.268020000000000209e+02,5.322060000000000173e+02,4.925670000000000073e+02,1.228951000000000022e+03,1.238729000000000042e+03,1.021734000000000037e+03,1.007467999999999961e+03
1.837311999999999898e+03,1.270319999999999936e+03,5.755539999999999736e+02,1.893878999999999905e+03,1.247981999999999971e+03,5.500629999999999882e+02,2.795099000000000160e+03,4.576011000000000422e+03,8.647619999999999436e+02,9.156449999999999818e+02,5.270589999999999691e+02,4.906329999999999814e+02,1.245242999999999938e+03,1.247184999999999945e+03,1.047122000000000071e+03,1.039461000000000013e+03
1.841601000000000113e+03,1.302021999999999935e+03,5.702880000000000109e+02,1.899260999999999967e+03,1.282026000000000067e+03,5.382409999999999854e+02,2.763963999999999942e+03,4.665475000000000364e+03,8.542380000000000564e+02,9.061079999999999472e+02,5.228390000000000555e+02,4.837789999999999964e+02,1.258509999999999991e+03,1.258228000000000065e+03,1.079324000000000069e+03,1.072413000000000011e+03
1.835909000000000106e+03,1.347010999999999967e+03,5.598899999999999864e+02,1.915327999999999975e+03,1.302792999999999893e+03,5.316330000000000382e+02,2.742215000000000146e+03,4.746349000000000160e+03,8.469030000000000200e+02,8.986140000000000327e+02,5.210549999999999500e+02,4.786429999999999723e+02,1.254932000000000016e+03,1.280811999999999898e+03,1.120920000000000073e+03,1.092684999999999945e+03
1.840510999999999967e+03,1.381776000000000067e+03,5.505420000000000300e+02,1.916834000000000060e+03,1.337022999999999911e+03,5.235779999999999745e+02,2.701050000000000182e+03,4.845213999999999942e+03,8.362450000000000045e+02,8.820990000000000464e+02,5.092069999999999936e+02,4.764990000000000236e+02,1.268810999999999922e+03,1.295651000000000067e+03,1.159566000000000031e+03,1.124185999999999922e+03
1.845035000000000082e+03,1.412152000000000044e+03,5.468319999999999936e+02,1.923050999999999931e+03,1.366166999999999916e+03,5.190410000000000537e+02,2.682512000000000171e+03,4.925765999999999622e+03,8.313400000000000318e+02,8.757089999999999463e+02,5.054950000000000045e+02,4.729680000000000177e+02,1.277013999999999896e+03,1.305079999999999927e+03,1.191170000000000073e+03,1.155501999999999953e+03
1.839882000000000062e+03,1.459023999999999887e+03,5.360410000000000537e+02,1.943920000000000073e+03,1.389049999999999955e+03,5.120030000000000427e+02,2.657494999999999891e+03,5.018425000000000182e+03,8.226280000000000427e+02,8.682359999999999900e+02,5.005430000000000064e+02,4.690880000000000223e+02,1.276497000000000071e+03,1.331220000000000027e+03,1.236278999999999996e+03,1.177429000000000087e+03
1.840938000000000102e+03,1.491987000000000080e+03,5.288559999999999945e+02,1.945740000000000009e+03,1.419019999999999982e+03,5.099769999999999754e+02,2.635202000000000226e+03,5.097315999999999804e+03,8.177369999999999663e+02,8.588509999999999991e+02,4.943949999999999818e+02,4.672189999999999941e+02,1.280555000000000064e+03,1.342357999999999947e+03,1.270094000000000051e+03,1.207308999999999969e+03
1.850375000000000000e+03,1.527159000000000106e+03,5.205499999999999545e+02,1.955345000000000027e+03,1.455679000000000087e+03,5.021449999999999818e+02,2.601684999999999945e+03,5.205568000000000211e+03,8.057319999999999709e+02,8.488669999999999618e+02,4.898380000000000223e+02,4.602479999999999905e+02,1.298221999999999980e+03,1.356930000000000064e+03,1.305291999999999916e+03,1.248124000000000024e+03
1.862011999999999944e+03,1.569577999999999975e+03,5.097540000000000191e+02,1.970909000000000106e+03,1.482765000000000100e+03,4.954689999999999941e+02,2.571166999999999916e+03,5.315319999999999709e+03,7.982720000000000482e+02,8.372619999999999436e+02,4.826809999999999832e+02,4.559519999999999982e+02,1.311640000000000100e+03,1.378808999999999969e+03,1.349750999999999976e+03,1.278119999999999891e+03
1.672511999999999944e+03,8.039539999999999509e+02,8.016570000000000391e+02,1.762512999999999920e+03,7.702060000000000173e+02,7.584579999999999700e+02,3.305416000000000167e+03,3.259884000000000015e+03,9.978579999999999472e+02,1.082597999999999956e+03,6.393790000000000191e+02,5.885810000000000173e+02,1.052740000000000009e+03,1.053673000000000002e+03,5.891459999999999582e+02,5.673250000000000455e+02
1.693222999999999956e+03,8.149800000000000182e+02,7.861989999999999554e+02,1.756721000000000004e+03,7.885320000000000391e+02,7.536349999999999909e+02,3.298875000000000000e+03,3.290414999999999964e+03,1.001168999999999983e+03,1.074625000000000000e+03,6.338509999999999991e+02,5.922300000000000182e+02,1.062483999999999924e+03,1.049521999999999935e+03,5.978980000000000246e+02,5.835109999999999673e+02
1.698174999999999955e+03,8.313460000000000036e+02,7.790270000000000437e+02,1.768795000000000073e+03,8.034600000000000364e+02,7.373780000000000427e+02,3.281945000000000164e+03,3.332235999999999876e+03,9.940430000000000064e+02,1.071148999999999887e+03,6.319809999999999945e+02,5.877720000000000482e+02,1.068472999999999956e+03,1.056846999999999980e+03,6.150510000000000446e+02,5.948650000000000091e+02
1.699144999999999982e+03,8.509809999999999945e+02,7.708619999999999663e+02,1.782796000000000049e+03,8.179660000000000082e+02,7.212540000000000191e+02,3.267358999999999924e+03,3.371644999999999982e+03,9.812000000000000455e+02,1.075989000000000033e+03,6.346589999999999918e+02,5.785109999999999673e+02,1.075473999999999933e+03,1.059940000000000055e+03,6.306549999999999727e+02,6.085760000000000218e+02
1.704710000000000036e+03,8.692989999999999782e+02,7.575099999999999909e+02,1.794715999999999894e+03,8.377010000000000218e+02,7.070890000000000555e+02,3.246719999999999800e+03,3.420304999999999836e+03,9.769089999999999918e+02,1.067637999999999920e+03,6.290480000000000018e+02,5.761250000000000000e+02,1.077557000000000016e+03,1.073172000000000025e+03,6.490049999999999955e+02,6.235710000000000264e+02
1.704950000000000045e+03,8.868049999999999500e+02,7.532179999999999609e+02,1.809290999999999940e+03,8.517279999999999518e+02,6.947680000000000291e+02,3.224876999999999953e+03,3.471882999999999811e+03,9.691200000000000045e+02,1.061446999999999889e+03,6.257820000000000391e+02,5.715280000000000200e+02,1.077910000000000082e+03,1.089739000000000033e+03,6.731609999999999445e+02,6.340729999999999791e+02
1.734291999999999916e+03,8.943319999999999936e+02,7.407179999999999609e+02,1.799990999999999985e+03,8.824990000000000236e+02,6.840489999999999782e+02,3.213726999999999862e+03,3.518153999999999996e+03,9.690009999999999764e+02,1.054599999999999909e+03,6.217809999999999491e+02,5.713450000000000273e+02,1.101392000000000053e+03,1.078794000000000096e+03,6.781680000000000064e+02,6.627999999999999545e+02
1.753852000000000089e+03,9.081950000000000500e+02,7.269729999999999563e+02,1.792284000000000106e+03,9.060420000000000300e+02,6.788849999999999909e+02,3.183179999999999836e+03,3.579050999999999931e+03,9.655059999999999718e+02,1.038894000000000005e+03,6.127480000000000473e+02,5.690320000000000391e+02,1.118654999999999973e+03,1.081864000000000033e+03,6.931109999999999900e+02,6.884210000000000491e+02
1.757711000000000013e+03,9.302690000000000055e+02,7.172519999999999527e+02,1.812604000000000042e+03,9.226019999999999754e+02,6.657690000000000055e+02,3.166438000000000102e+03,3.635768999999999778e+03,9.568279999999999745e+02,1.037402000000000044e+03,6.123379999999999654e+02,5.628700000000000045e+02,1.121877999999999929e+03,1.096640000000000100e+03,7.151879999999999882e+02,7.050629999999999882e+02
1.775984999999999900e+03,9.405019999999999527e+02,7.065739999999999554e+02,1.803143000000000029e+03,9.466059999999999945e+02,6.639180000000000064e+02,3.147376000000000204e+03,3.685351999999999862e+03,9.559410000000000309e+02,1.025773999999999887e+03,6.072540000000000191e+02,5.614070000000000391e+02,1.136338999999999942e+03,1.095027000000000044e+03,7.245270000000000437e+02,7.324589999999999463e+02
1.783045000000000073e+03,9.619819999999999709e+02,6.927459999999999809e+02,1.815346000000000004e+03,9.779600000000000364e+02,6.476900000000000546e+02,3.122182999999999993e+03,3.752585999999999785e+03,9.482250000000000227e+02,1.017817999999999984e+03,5.986200000000000045e+02,5.605199999999999818e+02,1.145345000000000027e+03,1.108310999999999922e+03,7.465829999999999700e+02,7.553469999999999800e+02
1.788044000000000096e+03,9.874900000000000091e+02,6.824650000000000318e+02,1.820275000000000091e+03,9.999880000000000564e+02,6.402590000000000146e+02,3.091465000000000146e+03,3.823056000000000040e+03,9.375650000000000546e+02,1.008426000000000045e+03,5.927050000000000409e+02,5.557690000000000055e+02,1.156586000000000013e+03,1.119044000000000096e+03,7.721430000000000291e+02,7.782830000000000155e+02
